x,rho,u,p,rho_exact,u_exact,p_exact
0.45749999,0.4850767,0.79685235,0.363226,0.47942745,0.80892992,0.35728276
0.46249999,0.47567856,0.81684244,0.35341328,0.46972839,0.82976325,0.34720465
0.46749999,0.46648505,0.83670563,0.34388882,0.46018693,0.85059659,0.33737119
0.47249999,0.45751479,0.85639066,0.33466765,0.45080117,0.87142992,0.32777743
0.47749999,0.44881454,0.87578022,0.32579309,0.44156917,0.89226325,0.31841846
0.48249999,0.44051483,0.89456022,0.3173908,0.43248904,0.91309659,0.30928948
0.48749999,0.43297991,0.91186005,0.30981645,0.42631943,0.92745262,0.30313018
0.49249999,0.4271023,0.92552984,0.30394325,0.42631943,0.92745262,0.30313018
0.49749999,0.42441419,0.9318651,0.30125636,0.42631943,0.92745262,0.30313018
0.50249999,0.42406538,0.93267542,0.30091333,0.42631943,0.92745262,0.30313018
0.50749999,0.42508981,0.93026513,0.30193344,0.42631943,0.92745262,0.30313018
0.51249999,0.42580441,0.92860115,0.30263966,0.42631943,0.92745262,0.30313018
0.51749999,0.42587271,0.92842883,0.3027131,0.42631943,0.92745262,0.30313018
0.52249999,0.42581868,0.92855251,0.30266055,0.42631943,0.92745262,0.30313018
0.52749999,0.42572588,0.92875892,0.30257291,0.42631943,0.92745262,0.30313018
0.53249999,0.42576703,0.9286567,0.30261639,0.42631943,0.92745262,0.30313018
0.53749999,0.42598104,0.92814362,0.3028343,0.42631943,0.92745262,0.30313018
0.54249999,0.42612675,0.92779487,0.30298275,0.42631943,0.92745262,0.30313018
0.54749999,0.42612129,0.92779267,0.30298194,0.42631943,0.92745262,0.30313018
0.55249999,0.42603198,0.92800337,0.30289349,0.42631943,0.92745262,0.30313018
0.55749999,0.42602286,0.92802233,0.30288517,0.42631943,0.92745262,0.30313018
0.56249999,0.42608765,0.92786783,0.30295056,0.42631943,0.92745262,0.30313018
0.56749999,0.42619348,0.92760724,0.3030616,0.42631943,0.92745262,0.30313018
0.57249999,0.42630529,0.92735219,0.30316398,0.42631943,0.92745262,0.30313018
0.57749999,0.42631426,0.92729688,0.30319485,0.42631943,0.92745262,0.30313018
0.58249999,0.42621917,0.9274869,0.303112,0.42631943,0.92745262,0.30313018
0.58749999,0.42608497,0.92776227,0.30299506,0.42631943,0.92745262,0.30313018
0.59249999,0.42602435,0.92785984,0.30295575,0.42631943,0.92745262,0.30313018
0.59749999,0.42612025,0.92760056,0.30306396,0.42631943,0.92745262,0.30313018
0.60249999,0.42625162,0.92726463,0.30320692,0.42631943,0.92745262,0.30313018
0.60749999,0.42630842,0.92711508,0.30327019,0.42631943,0.92745262,0.30313018
0.61249999,0.42626116,0.92722559,0.30322298,0.42631943,0.92745262,0.30313018
0.61749999,0.42613551,0.92752004,0.30309835,0.42631943,0.92745262,0.30313018
0.62249999,0.42605308,0.92769569,0.30301434,0.42631943,0.92745262,0.30313018
0.62749999,0.42603627,0.92761695,0.30305716,0.42631943,0.92745262,0.30313018
0.63249999,0.4260284,0.92732787,0.30319101,0.42631943,0.92745262,0.30313018
0.63749999,0.42589319,0.92712462,0.30325815,0.42631943,0.92745262,0.30313018
0.64249999,0.42554879,0.92721635,0.30322596,0.42631943,0.92745262,0.30313018
0.64749999,0.42517674,0.9274376,0.30313194,0.42631943,0.92745262,0.30313018
0.65249999,0.424934,0.92760581,0.30306274,0.42631943,0.92745262,0.30313018
0.65749999,0.42480722,0.92762458,0.30305168,0.42631943,0.92745262,0.30313018
0.66249999,0.42457932,0.92742687,0.30313724,0.42631943,0.92745262,0.30313018
0.66749999,0.42340556,0.92721999,0.30322346,0.42631943,0.92745262,0.30313018
0.67249998,0.41747007,0.92722994,0.30322346,0.42631943,0.92745262,0.30313018
0.67749998,0.39852759,0.92741078,0.30316046,0.42631943,0.92745262,0.30313018
0.68249998,0.36599603,0.92759567,0.3030934,0.42631943,0.92745262,0.30313018
0.68749998,0.32591873,0.92767256,0.30305469,0.26557371,0.92745262,0.30313018
0.69249998,0.28883481,0.9276213,0.30305943,0.26557371,0.92745262,0.30313018
0.69749998,0.26668668,0.92741889,0.30311406,0.26557371,0.92745262,0.30313018
0.70249998,0.26236418,0.92728317,0.30317444,0.26557371,0.92745262,0.30313018
0.70749998,0.2621485,0.92716169,0.30321121,0.26557371,0.92745262,0.30313018
0.71249998,0.26228058,0.92725945,0.30319366,0.26557371,0.92745262,0.30313018
0.71749998,0.26317635,0.92744827,0.3031517,0.26557371,0.92745262,0.30313018
0.72249998,0.26446426,0.92760623,0.30310714,0.26557371,0.92745262,0.30313018
0.72749998,0.26533166,0.92767429,0.30307677,0.26557371,0.92745262,0.30313018
0.73249998,0.26551506,0.9276545,0.30305788,0.26557371,0.92745262,0.30313018
0.73749998,0.2655614,0.92754835,0.30307353,0.26557371,0.92745262,0.30313018
0.74249998,0.26560566,0.92737377,0.30313119,0.26557371,0.92745262,0.30313018
0.74749998,0.26565045,0.92722434,0.30319282,0.26557371,0.92745262,0.30313018
0.75249998,0.26567027,0.92721635,0.30320868,0.26557371,0.92745262,0.30313018
0.75749998,0.26565707,0.92734069,0.30317944,0.26557371,0.92745262,0.30313018
0.76249998,0.26562354,0.9275133,0.30312559,0.26557371,0.92745262,0.30313018
0.76749998,0.26559457,0.92761284,0.303085,0.26557371,0.92745262,0.30313018
0.77249998,0.26557118,0.92767191,0.30305153,0.26557371,0.92745262,0.30313018
0.77749998,0.26555857,0.92765242,0.30305657,0.26557371,0.92745262,0.30313018
0.78249998,0.26558211,0.92748511,0.30310982,0.26557371,0.92745262,0.30313018
0.78749998,0.26560813,0.92731398,0.3031711,0.26557371,0.92745262,0.30313018
0.79249998,0.26563334,0.92716777,0.30322382,0.26557371,0.92745262,0.30313018
0.79749998,0.26562148,0.92722237,0.30320773,0.26557371,0.92745262,0.30313018
0.80249998,0.26557118,0.92747217,0.30313188,0.26557371,0.92745262,0.30313018
0.80749998,0.26557615,0.92744786,0.30315095,0.26557371,0.92745262,0.30313018
0.81249998,0.26550856,0.92777699,0.30305466,0.26557371,0.92745262,0.30313018
0.81749998,0.26551041,0.92790508,0.30303001,0.26557371,0.92745262,0.30313018
0.82249998,0.2656377,0.92742211,0.30320799,0.26557371,0.92745262,0.30313018
0.82749998,0.26549453,0.92813641,0.30298221,0.26557371,0.92745262,0.30313018
0.83249998,0.26579571,0.92667365,0.3034952,0.26557371,0.92745262,0.30313018
0.83749998,0.26557139,0.92753845,0.30322644,0.26557371,0.92745262,0.30313018
0.84249998,0.26561445,0.92704654,0.30291459,0.26557371,0.92745262,0.30313018
0.84749998,0.25209793,0.86844271,0.28241503,0.26557371,0.92745262,0.30313018
0.85249998,0.16369864,0.33691257,0.15200019,0.125,0,0.1
0.85749998,0.12547325,0.0040251655,0.10053284,0.125,0,0.1
0.86249998,0.12500304,2.5661177e-05,0.10000341,0.125,0,0.1
0.86749998,0.12500001,1.4112931e-07,0.10000003,0.125,0,0.1
0.87249998,0.125,0,0.10000001,0.125,0,0.1
0.87749998,0.125,0,0.10000001,0.125,0,0.1
0.88249998,0.125,0,0.10000001,0.125,0,0.1
0.88749998,0.125,0,0.10000001,0.125,0,0.1
0.89249998,0.125,0,0.10000001,0.125,0,0.1
0.89749998,0.125,0,0.10000001,0.125,0,0.1
0.90249998,0.125,0,0.10000001,0.125,0,0.1
0.90749998,0.125,0,0.10000001,0.125,0,0.1
0.91249998,0.125,0,0.10000001,0.125,0,0.1
0.91749998,0.125,0,0.10000001,0.125,0,0.1
0.92249998,0.125,0,0.10000001,0.125,0,0.1
0.92749998,0.125,0,0.10000001,0.125,0,0.1
0.93249998,0.125,0,0.10000001,0.125,0,0.1
0.93749998,0.125,0,0.10000001,0.125,0,0.1
0.94249998,0.125,0,0.10000001,0.125,0,0.1
0.94749998,0.125,0,0.10000001,0.125,0,0.1
0.95249998,0.125,0,0.10000001,0.125,0,0.1
0.95749998,0.125,0,0.10000001,0.125,0,0.1
0.96249998,0.125,0,0.10000001,0.125,0,0.1
0.96749998,0.125,0,0.10000001,0.125,0,0.1
0.97249998,0.125,0,0.10000001,0.125,0,0.1
0.97749998,0.125,0,0.10000001,0.125,0,0.1
0.98249998,0.125,0,0.10000001,0.125,0,0.1
0.98749998,0.125,0,0.10000001,0.125,0,0.1
0.99249998,0.125,0,0.10000001,0.125,0,0.1
0.99749998,0.125,0,0.10000001,0.125,0,0.1
