x,rho,u,p,rho_exact,u_exact,p_exact
0.30562499,0.85936248,0.17664005,0.8088122,0.85975579,0.17611744,0.80932909
0.30687499,0.85550696,0.18179925,0.80373645,0.85586223,0.18132577,0.80420247
0.30812499,0.85166436,0.18695995,0.79868668,0.85198279,0.1865341,0.79910371
0.30937499,0.84783387,0.19212225,0.79366255,0.84811743,0.19174244,0.79403269
0.31062499,0.84401643,0.19728599,0.7886641,0.84426611,0.19695077,0.78898928
0.31187499,0.84021217,0.20245114,0.78369153,0.8404288,0.2021591,0.78397334
0.31312499,0.83642054,0.20761739,0.77874476,0.83660545,0.20736743,0.77898477
0.31437499,0.83264154,0.21278483,0.77382362,0.83279603,0.21257577,0.77402343
0.31562499,0.82887518,0.21795334,0.76892799,0.8290005,0.2177841,0.7690892
0.31687499,0.82512206,0.22312286,0.76405805,0.82521882,0.22299243,0.76418195
0.31812499,0.82138199,0.22829339,0.75921357,0.82145096,0.22820077,0.75930157
0.31937499,0.81765461,0.233465,0.75439465,0.81769687,0.2334091,0.75444792
0.32062499,0.81394035,0.23863748,0.74960119,0.81395651,0.23861743,0.7496209
0.32187499,0.81023896,0.24381074,0.74483293,0.81022986,0.24382577,0.74482037
0.32312499,0.80655015,0.24898474,0.74009001,0.80651687,0.2490341,0.74004621
0.32437499,0.80287421,0.25415942,0.73537242,0.80281751,0.25424243,0.73529831
0.32562499,0.79921138,0.25933477,0.73068005,0.79913173,0.25945077,0.73057654
0.32687499,0.79556167,0.26451078,0.72601289,0.7954595,0.2646591,0.72588079
0.32812499,0.79192495,0.26968738,0.7213707,0.79180078,0.26986743,0.72121093
0.32937499,0.78830099,0.2748647,0.71675336,0.78815554,0.27507577,0.71656684
0.33062499,0.78468984,0.28004247,0.71216083,0.78452374,0.2802841,0.71194841
0.33187499,0.78109169,0.2852208,0.7075932,0.78090534,0.28549243,0.70735552
0.33312499,0.77750635,0.29039955,0.7030502,0.7773003,0.29070077,0.70278805
0.33437499,0.77393389,0.29557884,0.69853175,0.77370858,0.2959091,0.69824588
0.33562499,0.77037406,0.30075857,0.69403785,0.77013016,0.30111743,0.6937289
0.33687499,0.76682705,0.30593884,0.68956846,0.76656499,0.30632577,0.68923698
0.33812499,0.76329291,0.31111953,0.68512332,0.76301303,0.3115341,0.68477002
0.33937499,0.7597717,0.31630042,0.68070263,0.75947426,0.31674243,0.6803279
0.34062499,0.75626338,0.32148162,0.67630595,0.75594862,0.32195077,0.6759105
0.34187499,0.75276768,0.32666323,0.67193341,0.75243609,0.3271591,0.67151771
0.34312499,0.74928474,0.3318451,0.6675849,0.74893664,0.33236743,0.66714941
0.34437499,0.74581432,0.33702731,0.66326034,0.74545021,0.33757577,0.66280549
0.34562499,0.7423566,0.34220979,0.65895945,0.74197678,0.3427841,0.65848584
0.34687499,0.73891169,0.3473928,0.65468234,0.73851631,0.34799243,0.65419033
0.34812499,0.73547947,0.35257605,0.65042877,0.73506876,0.35320076,0.64991887
0.34937499,0.73205978,0.35775927,0.64619887,0.7316341,0.3584091,0.64567134
0.35062499,0.72865278,0.36294273,0.64199239,0.72821229,0.36361743,0.64144763
0.35187499,0.72525811,0.36812636,0.6378091,0.72480329,0.36882576,0.63724762
0.35312499,0.72187591,0.37331018,0.63364899,0.72140707,0.3740341,0.6330712
0.35437499,0.7185064,0.3784942,0.62951207,0.7180236,0.37924243,0.62891826
0.35562499,0.71514928,0.38367844,0.62539828,0.71465283,0.38445076,0.6247887
0.35687499,0.71180481,0.38886279,0.62130743,0.71129474,0.3896591,0.62068241
0.35812499,0.70847273,0.39404738,0.61723948,0.70794928,0.39486743,0.61659926
0.35937499,0.70515329,0.39923185,0.61319417,0.70461642,0.40007576,0.61253917
0.36062499,0.70184618,0.40441659,0.60917163,0.70129612,0.4052841,0.608502
0.36187499,0.698551,0.40960145,0.60517156,0.69798836,0.41049243,0.60448767
0.36312499,0.69526821,0.41478619,0.60119402,0.69469308,0.41570076,0.60049606
0.36437499,0.69199771,0.41997111,0.59723872,0.69141026,0.4209091,0.59652706
0.36562499,0.68873972,0.42515615,0.59330583,0.68813987,0.42611743,0.59258057
0.36687499,0.68549418,0.43034136,0.58939511,0.68488186,0.43132576,0.58865648
0.36812499,0.68226063,0.43552661,0.58550638,0.68163621,0.4365341,0.58475469
0.36937499,0.67903894,0.44071189,0.58163947,0.67840287,0.44174243,0.58087508
0.37062499,0.67582971,0.44589731,0.57779461,0.67518181,0.44695076,0.57701756
0.37187499,0.67263275,0.45108271,0.57397163,0.671973,0.4521591,0.57318201
0.37312499,0.66944766,0.45626828,0.5701701,0.6687764,0.45736743,0.56936834
0.37437499,0.66627461,0.46145374,0.56639022,0.66559198,0.46257576,0.56557644
0.37562499,0.66311353,0.46663901,0.56263202,0.66241969,0.4677841,0.5618062
0.37687499,0.6599648,0.47182438,0.55889517,0.65925952,0.47299243,0.55805753
0.37812499,0.65682769,0.47700971,0.55517954,0.65611142,0.47820076,0.55433032
0.37937499,0.65370256,0.48219526,0.551485,0.65297536,0.4834091,0.55062447
0.38062499,0.65058947,0.48738089,0.54781169,0.64985129,0.48861743,0.54693987
0.38187499,0.64748824,0.49256641,0.54415935,0.6467392,0.49382576,0.54327643
0.38312499,0.64439875,0.49775174,0.54052776,0.64363904,0.49903409,0.53963404
0.38437499,0.64132118,0.5029369,0.53691703,0.64055079,0.50424243,0.5360126
0.38562499,0.63825548,0.50812221,0.53332728,0.6374744,0.50945076,0.53241201
0.38687499,0.63520145,0.51330757,0.52975798,0.63440983,0.51465909,0.52883217
0.38812499,0.63215905,0.51849282,0.52620918,0.63135707,0.51986743,0.52527299
0.38937499,0.6291284,0.52367806,0.52268076,0.62831607,0.52507576,0.52173436
0.39062499,0.62610936,0.52886319,0.51917279,0.6252868,0.53028409,0.51821618
0.39187499,0.62310195,0.53404838,0.51568496,0.62226922,0.53549243,0.51471835
0.39312499,0.62010628,0.53923333,0.51221728,0.61926331,0.54070076,0.51124078
0.39437499,0.61712223,0.54441804,0.50876981,0.61626902,0.54590909,0.50778337
0.39562499,0.61414969,0.54960299,0.50534219,0.61328633,0.55111743,0.50434602
0.39687499,0.61118877,0.55478776,0.50193441,0.6103152,0.55632576,0.50092863
0.39812499,0.60823923,0.55997241,0.49854657,0.60735559,0.56153409,0.49753111
0.39937499,0.60530096,0.56515712,0.49517843,0.60440748,0.56674243,0.49415337
0.40062499,0.60237414,0.57034147,0.49182966,0.60147082,0.57195076,0.49079529
0.40187499,0.59945875,0.57552564,0.48850057,0.59854559,0.57715909,0.4874568
0.40312499,0.59655476,0.58070982,0.48519075,0.59563175,0.58236743,0.48413779
0.40437499,0.5936622,0.58589405,0.48190033,0.59272928,0.58757576,0.48083817
0.40562499,0.59078103,0.59107804,0.47862926,0.58983813,0.59278409,0.47755784
0.40687499,0.58791089,0.59626186,0.47537714,0.58695827,0.59799243,0.47429671
0.40812499,0.58505213,0.60144573,0.47214401,0.58408967,0.60320076,0.47105469
0.40937499,0.58220476,0.60662925,0.46892998,0.5812323,0.60840909,0.46783169
0.41062499,0.57936841,0.61181271,0.46573469,0.57838612,0.61361743,0.4646276
0.41187499,0.57654315,0.61699587,0.46255824,0.5755511,0.61882576,0.46144234
0.41312499,0.57372904,0.62217897,0.45940053,0.57272721,0.62403409,0.45827582
0.41437499,0.57092631,0.62736171,0.45626152,0.56991441,0.62924243,0.45512794
0.41562499,0.56813461,0.63254416,0.45314103,0.56711268,0.63445076,0.45199861
0.41687499,0.56535363,0.63772631,0.45003888,0.56432198,0.63965909,0.44888774
0.41812499,0.5625838,0.64290863,0.44695503,0.56154227,0.64486742,0.44579525
0.41937499,0.55982506,0.64809048,0.44388974,0.55877353,0.65007576,0.44272103
0.42062499,0.55707717,0.65327209,0.44084257,0.55601572,0.65528409,0.439665
0.42187499,0.55434024,0.65845346,0.43781346,0.55326881,0.66049242,0.43662707
0.42312499,0.55161452,0.66363424,0.43480241,0.55053276,0.66570076,0.43360715
0.42437499,0.54889965,0.6688146,0.43180946,0.54780756,0.67090909,0.43060516
0.42562499,0.54619575,0.6739946,0.42883432,0.54509315,0.67611742,0.42762099
0.42687499,0.54350245,0.6791746,0.42587692,0.54238952,0.68132576,0.42465457
0.42812499,0.54082006,0.68435395,0.42293721,0.53969662,0.68653409,0.4217058
0.42937499,0.53814882,0.68953246,0.42001539,0.53701443,0.69174242,0.41877461
0.43062499,0.53548819,0.69471061,0.41711104,0.53434292,0.69695076,0.41586089
0.43187499,0.53283834,0.69988829,0.41422427,0.53168204,0.70215909,0.41296457
0.43312499,0.53019935,0.70506519,0.41135514,0.52903178,0.70736742,0.41008555
0.43437499,0.52757108,0.71024156,0.40850326,0.5263921,0.71257576,0.40722376
0.43562499,0.52495372,0.71541709,0.40566877,0.52376297,0.71778409,0.4043791
0.43687499,0.52234709,0.72059232,0.40285155,0.52114435,0.72299242,0.40155149
0.43812499,0.51975113,0.72576684,0.4000513,0.51853621,0.72820076,0.39874085
0.43937499,0.51716572,0.73094034,0.39726824,0.51593853,0.73340909,0.39594708
0.44062499,0.51459122,0.73611307,0.39450234,0.51335127,0.73861742,0.39317011
0.44187499,0.51202744,0.74128497,0.39175338,0.5107744,0.74382576,0.39040985
0.44312499,0.50947428,0.74645561,0.3890214,0.50820789,0.74903409,0.38766622
0.44437499,0.5069316,0.75162554,0.38630614,0.5056517,0.75424242,0.38493913
0.44562499,0.5043999,0.75679439,0.38360789,0.50310581,0.75945076,0.3822285
0.44687499,0.5018791,0.76196188,0.38092658,0.50057019,0.76465909,0.37953425
0.44812499,0.49936879,0.76712829,0.37826174,0.4980448,0.76986742,0.37685629
0.44937499,0.49686903,0.77229381,0.37561342,0.49552961,0.77507576,0.37419455
0.45062499,0.49438006,0.77745754,0.37298182,0.49302459,0.78028409,0.37154893
0.45187499,0.49190167,0.78261983,0.37036669,0.49052972,0.78549242,0.36891937
0.45312499,0.48943394,0.78778082,0.36776811,0.48804495,0.79070075,0.36630577
0.45437499,0.48697674,0.79294091,0.36518568,0.48557027,0.79590909,0.36370806
0.45562499,0.48453021,0.79809886,0.36261973,0.48310563,0.80111742,0.36112615
0.45687499,0.4820942,0.80325514,0.36007008,0.48065101,0.80632575,0.35855997
0.45812499,0.47966886,0.80840981,0.35753673,0.47820638,0.81153409,0.35600944
0.45937499,0.47725421,0.81356281,0.35501948,0.47577171,0.81674242,0.35347448
0.46062499,0.47485015,0.81871367,0.35251835,0.47334696,0.82195075,0.350955
0.46187499,0.47245666,0.82386255,0.35003331,0.47093211,0.82715909,0.34845093
0.46312499,0.470074,0.82900876,0.34756443,0.46852713,0.83236742,0.34596219
0.46437499,0.46770194,0.83415306,0.34511155,0.46613198,0.83757575,0.3434887
0.46562499,0.46534067,0.83929485,0.3426747,0.46374663,0.84278409,0.34103039
0.46687499,0.46299013,0.84443378,0.34025386,0.46137106,0.84799242,0.33858717
0.46812499,0.46065015,0.84957051,0.33784893,0.45900524,0.85320075,0.33615897
0.46937499,0.45832112,0.85470426,0.33545998,0.45664913,0.85840909,0.33374571
0.47062499,0.45600304,0.85983461,0.33308694,0.45430271,0.86361742,0.33134731
0.47187499,0.45369583,0.86496121,0.33073002,0.45196594,0.86882575,0.32896371
0.47312499,0.45139989,0.87008375,0.32838926,0.4496388,0.87403409,0.32659482
0.47437499,0.44911516,0.87520182,0.32606471,0.44732125,0.87924242,0.32424056
0.47562499,0.4468419,0.88031501,0.32375658,0.44501327,0.88445075,0.32190087
0.47687499,0.44458047,0.88542271,0.32146499,0.44271482,0.88965909,0.31957566
0.47812499,0.44233096,0.89052451,0.31919003,0.44042589,0.89486742,0.31726486
0.47937499,0.44009444,0.89561719,0.3169328,0.43814643,0.90007575,0.3149684
0.48062499,0.43787253,0.90069693,0.31469485,0.43587641,0.90528409,0.3126862
0.48187499,0.43566802,0.90575677,0.31247899,0.43361582,0.91049242,0.31041819
0.48312499,0.43348941,0.91077745,0.31029361,0.43136461,0.91570075,0.3081643
0.48437499,0.43135968,0.91570538,0.30816147,0.42912277,0.92090909,0.30592445
0.48562499,0.42932996,0.92042047,0.3061333,0.42689025,0.92611742,0.30369856
0.48687499,0.42750695,0.92467076,0.30431482,0.42631943,0.92745262,0.30313018
0.48812499,0.42607373,0.92802262,0.30288729,0.42631943,0.92745262,0.30313018
0.48937499,0.42527404,0.92989922,0.30209073,0.42631943,0.92745262,0.30313018
0.49062499,0.4250837,0.93034434,0.30190197,0.42631943,0.92745262,0.30313018
0.49187499,0.42509958,0.93030703,0.30191782,0.42631943,0.92745262,0.30313018
0.49312499,0.42542198,0.92955101,0.30223849,0.42631943,0.92745262,0.30313018
0.49437499,0.42572197,0.92884821,0.30253693,0.42631943,0.92745262,0.30313018
0.49562499,0.42582512,0.92860717,0.30263951,0.42631943,0.92745262,0.30313018
0.49687499,0.42586774,0.92850745,0.30268177,0.42631943,0.92745262,0.30313018
0.49812499,0.42593619,0.92834681,0.30274984,0.42631943,0.92745262,0.30313018
0.49937499,0.42602578,0.928137,0.30283898,0.42631943,0.92745262,0.30313018
0.50062499,0.42609152,0.92798305,0.30290437,0.42631943,0.92745262,0.30313018
0.50187499,0.42611307,0.9279322,0.302926,0.42631943,0.92745262,0.30313018
0.50312499,0.42612052,0.92791522,0.30293328,0.42631943,0.92745262,0.30313018
0.50437499,0.42614353,0.92786145,0.30295619,0.42631943,0.92745262,0.30313018
0.50562499,0.42620564,0.92771554,0.30301809,0.42631943,0.92745262,0.30313018
0.50687499,0.42627266,0.9275583,0.30308497,0.42631943,0.92745262,0.30313018
0.50812499,0.4262971,0.92750061,0.30310956,0.42631943,0.92745262,0.30313018
0.50937499,0.42629653,0.92750198,0.30310902,0.42631943,0.92745262,0.30313018
0.51062499,0.42626768,0.92756963,0.30308023,0.42631943,0.92745262,0.30313018
0.51187499,0.4262498,0.92761177,0.30306229,0.42631943,0.92745262,0.30313018
0.51312499,0.42625383,0.92760235,0.30306622,0.42631943,0.92745262,0.30313018
0.51437499,0.42630696,0.92747819,0.30311906,0.42631943,0.92745262,0.30313018
0.51562499,0.42635491,0.92736661,0.30316657,0.42631943,0.92745262,0.30313018
0.51687499,0.42636368,0.92734486,0.30317575,0.42631943,0.92745262,0.30313018
0.51812499,0.42634594,0.92738605,0.30315816,0.42631943,0.92745262,0.30313018
0.51937499,0.42631128,0.92746687,0.30312368,0.42631943,0.92745262,0.30313018
0.52062499,0.42630228,0.92748809,0.30311483,0.42631943,0.92745262,0.30313018
0.52187499,0.42631868,0.92744982,0.30313119,0.42631943,0.92745262,0.30313018
0.52312499,0.42635569,0.92736328,0.30316815,0.42631943,0.92745262,0.30313018
0.52437499,0.42636713,0.92733657,0.30317935,0.42631943,0.92745262,0.30313018
0.52562499,0.42635676,0.92736065,0.3031691,0.42631943,0.92745262,0.30313018
0.52687499,0.42632094,0.92744446,0.30313343,0.42631943,0.92745262,0.30313018
0.52812499,0.42630625,0.92747867,0.30311888,0.42631943,0.92745262,0.30313018
0.52937499,0.42631045,0.92746842,0.30312321,0.42631943,0.92745262,0.30313018
0.53062499,0.42634055,0.92739695,0.30315351,0.42631943,0.92745262,0.30313018
0.53187499,0.42635569,0.92736143,0.30316862,0.42631943,0.92745262,0.30313018
0.53312499,0.4263525,0.92736906,0.30316541,0.42631943,0.92745262,0.30313018
0.53437499,0.42631689,0.92745304,0.30312976,0.42631943,0.92745262,0.30313018
0.53562499,0.42629167,0.92751324,0.30310431,0.42631943,0.92745262,0.30313018
0.53687499,0.42628959,0.92751855,0.30310199,0.42631943,0.92745262,0.30313018
0.53812499,0.42631608,0.92745626,0.30312848,0.42631943,0.92745262,0.30313018
0.53937499,0.42634758,0.92738277,0.30315965,0.42631943,0.92745262,0.30313018
0.54062499,0.42635334,0.92736799,0.30316597,0.42631943,0.92745262,0.30313018
0.54187499,0.42633241,0.92741632,0.30314529,0.42631943,0.92745262,0.30313018
0.54312499,0.42629287,0.92750859,0.3031061,0.42631943,0.92745262,0.30313018
0.54437499,0.42628002,0.92753822,0.30309352,0.42631943,0.92745262,0.30313018
0.54562499,0.42628801,0.92751944,0.30310142,0.42631943,0.92745262,0.30313018
0.54687499,0.42632803,0.9274255,0.30314139,0.42631943,0.92745262,0.30313018
0.54812499,0.42635044,0.92737323,0.30316365,0.42631943,0.92745262,0.30313018
0.54937499,0.42635041,0.92737281,0.30316371,0.42631943,0.92745262,0.30313018
0.55062499,0.42631674,0.92745179,0.30313015,0.42631943,0.92745262,0.30313018
0.55187499,0.42628342,0.92753047,0.3030968,0.42631943,0.92745262,0.30313018
0.55312499,0.42627698,0.92754531,0.30309054,0.42631943,0.92745262,0.30313018
0.55437499,0.42629954,0.92749232,0.30311307,0.42631943,0.92745262,0.30313018
0.55562499,0.42634168,0.92739338,0.30315521,0.42631943,0.92745262,0.30313018
0.55687499,0.42635527,0.92736137,0.30316886,0.42631943,0.92745262,0.30313018
0.55812499,0.42634782,0.92737871,0.30316147,0.42631943,0.92745262,0.30313018
0.55937499,0.42630464,0.92747968,0.3031185,0.42631943,0.92745262,0.30313018
0.56062499,0.42627737,0.9275434,0.30309135,0.42631943,0.92745262,0.30313018
0.56187499,0.42627606,0.92754722,0.30308971,0.42631943,0.92745262,0.30313018
0.56312499,0.42630994,0.92746782,0.30312335,0.42631943,0.92745262,0.30313018
0.56437499,0.4263511,0.92737204,0.30316404,0.42631943,0.92745262,0.30313018
