x,rho,u,p,rho_exact,u_exact,p_exact
0.33875,0.7619344,0.31310764,0.68342119,0.76124197,0.31413832,0.68254582
0.34125,0.75498778,0.32336193,0.67471361,0.7541907,0.32455497,0.673711
0.34375,0.7480886,0.33362061,0.66609776,0.74719177,0.33497163,0.66497438
0.34625,0.7412371,0.34388334,0.65757298,0.74024491,0.34538829,0.65633505
0.34875,0.73443353,0.35414982,0.64913893,0.73334981,0.35580494,0.64779211
0.35124999,0.7276777,0.36441985,0.64079475,0.72650619,0.3662216,0.63934466
0.35374999,0.72096944,0.37469324,0.63254017,0.71971375,0.37663826,0.63099181
0.35624999,0.71430922,0.38496956,0.62437451,0.71297222,0.38705491,0.62273267
0.35874999,0.70769626,0.3952488,0.61629701,0.70628129,0.39747157,0.61456636
0.36124998,0.70113051,0.40553066,0.60830736,0.6996407,0.40788823,0.60649202
0.36374998,0.69461215,0.41581488,0.60040468,0.69305015,0.41830488,0.59850878
0.36624998,0.68814087,0.42610151,0.59258848,0.68650935,0.42872154,0.59061578
0.36875001,0.68171656,0.43639019,0.58485818,0.68001796,0.43913832,0.58281207
0.37125,0.67533928,0.44668078,0.57721287,0.67357584,0.44955498,0.57509701
0.37375,0.66900867,0.45697325,0.56965202,0.66718264,0.45997164,0.56746964
0.37625,0.66272444,0.46726739,0.5621751,0.66083808,0.47038829,0.55992916
0.37875,0.65648651,0.47756335,0.5547812,0.65454187,0.48080495,0.55247472
0.38124999,0.65029478,0.48786077,0.54746979,0.64829375,0.49122161,0.5451055
0.38374999,0.64414912,0.49815977,0.54023999,0.64209343,0.50163826,0.5378207
0.38624999,0.63804901,0.50846034,0.53309125,0.63594064,0.51205492,0.53061951
0.38874999,0.63199419,0.51876253,0.52602249,0.62983511,0.52247158,0.52350112
0.39124998,0.62598467,0.52906609,0.51903331,0.62377657,0.53288823,0.51646474
0.39374998,0.62001985,0.53937119,0.51212281,0.61776474,0.54330489,0.50950959
0.39624998,0.6140995,0.54967827,0.50529009,0.61179935,0.55372155,0.50263487
0.39874998,0.6082238,0.55998671,0.49853471,0.60588013,0.5641382,0.49583981
0.40125,0.60239208,0.57029712,0.49185559,0.60000675,0.57455498,0.48912357
0.40375,0.59660387,0.58060968,0.48525205,0.59417907,0.58497164,0.48248553
0.40625,0.590859,0.5909245,0.47872317,0.58839677,0.5953883,0.47592486
0.40875,0.58515704,0.60124159,0.47226831,0.58265957,0.60580495,0.4694408
0.41125,0.57949775,0.61156118,0.46588662,0.5769672,0.61622161,0.46303261
0.41374999,0.57388085,0.62188375,0.45957723,0.57131942,0.62663827,0.45669955
0.41624999,0.56830615,0.63220936,0.45333946,0.56571595,0.63705492,0.45044088
0.41874999,0.56277311,0.64253831,0.44717234,0.56015654,0.64747158,0.44425587
0.42124999,0.55728137,0.65287083,0.44107512,0.55464091,0.65788824,0.43814379
0.42374998,0.55183065,0.66320693,0.43504712,0.54916882,0.66830489,0.43210394
0.42624998,0.54642063,0.67354679,0.42908782,0.54374001,0.67872155,0.42613559
0.42874998,0.54105085,0.68389076,0.42319643,0.53835422,0.68913821,0.42023804
0.43124998,0.53572124,0.69423914,0.41737217,0.53301118,0.69955486,0.41441059
0.43375,0.53043175,0.70459169,0.4116143,0.52771059,0.70997165,0.40865248
0.43625,0.52518189,0.71494848,0.40592229,0.52245232,0.7203883,0.40296315
0.43875,0.51997179,0.7253089,0.40029576,0.51723605,0.73080496,0.39734184
0.44125,0.51480138,0.73567277,0.39473459,0.51206152,0.74122162,0.39178789
0.44374999,0.50967062,0.74603975,0.38923803,0.5069285,0.75163827,0.3863006
0.44624999,0.50457948,0.75640947,0.3838059,0.50183671,0.76205493,0.38087933
0.44874999,0.49952838,0.76678103,0.37843803,0.49678593,0.77247159,0.3755234
0.45124999,0.49451739,0.77715361,0.37313408,0.4917759,0.78288824,0.37023215
0.45374998,0.48954681,0.78752559,0.36789408,0.48680636,0.7933049,0.36500494
0.45624998,0.48461697,0.79789597,0.36271808,0.48187709,0.80372156,0.35984112
0.45874998,0.4797287,0.80826277,0.35760635,0.47698782,0.81413821,0.35474004
0.46124998,0.4748826,0.81862378,0.35255936,0.47213833,0.82455487,0.34970107
0.46374997,0.47007963,0.82897645,0.34757757,0.46732835,0.83497153,0.34472357
0.46625,0.46532154,0.83931625,0.34266239,0.4625576,0.84538831,0.33980687
0.46875,0.46061072,0.84963715,0.33781585,0.45782595,0.85580496,0.33495045
0.47125,0.4559516,0.85992813,0.33304191,0.4531331,0.86622162,0.33015365
0.47375,0.45135278,0.87016839,0.3283489,0.44847881,0.87663828,0.32541585
0.47624999,0.4468312,0.8803184,0.32375318,0.44386285,0.88705493,0.32073645
0.47874999,0.4424215,0.89029682,0.31928909,0.43928497,0.89747159,0.31611484
0.48124999,0.43819392,0.8999387,0.31502593,0.43474494,0.90788825,0.31155043
0.48374999,0.43428221,0.90892702,0.31109589,0.43024253,0.9183049,0.30704263
0.48624998,0.43091452,0.91671884,0.30772337,0.42631943,0.92745262,0.30313018
0.48874998,0.42839333,0.92258596,0.30520493,0.42631943,0.92745262,0.30313018
0.49124998,0.42693788,0.92598796,0.30375251,0.42631943,0.92745262,0.30313018
0.49374998,0.42639422,0.92725521,0.30321524,0.42631943,0.92745262,0.30313018
0.49625,0.42623496,0.92764384,0.3030507,0.42631943,0.92745262,0.30313018
0.49875,0.42617625,0.92777318,0.30298975,0.42631943,0.92745262,0.30313018
0.50124997,0.42615798,0.92780817,0.30298015,0.42631943,0.92745262,0.30313018
0.50374997,0.42616346,0.92779112,0.30298704,0.42631943,0.92745262,0.30313018
0.50624996,0.42615297,0.92781603,0.30297658,0.42631943,0.92745262,0.30313018
0.50874996,0.42603281,0.92810255,0.30285656,0.42631943,0.92745262,0.30313018
0.51124996,0.42594889,0.92832983,0.30274817,0.42631943,0.92745262,0.30313018
0.51375002,0.42592674,0.92837322,0.30273837,0.42631943,0.92745262,0.30313018
0.51625001,0.42598858,0.92821711,0.3028042,0.42631943,0.92745262,0.30313018
0.51875001,0.42608669,0.92797154,0.30290812,0.42631943,0.92745262,0.30313018
0.52125001,0.42611545,0.92788678,0.30295095,0.42631943,0.92745262,0.30313018
0.52375001,0.42612112,0.92788023,0.30294958,0.42631943,0.92745262,0.30313018
0.52625,0.42610806,0.92792541,0.30293015,0.42631943,0.92745262,0.30313018
0.52875,0.42610678,0.92792851,0.3029269,0.42631943,0.92745262,0.30313018
0.53125,0.4261598,0.92780262,0.30297998,0.42631943,0.92745262,0.30313018
0.53375,0.42624176,0.92760646,0.3030628,0.42631943,0.92745262,0.30313018
0.53625,0.42629519,0.92747152,0.30312246,0.42631943,0.92745262,0.30313018
0.53874999,0.42631206,0.92743492,0.3031351,0.42631943,0.92745262,0.30313018
0.54124999,0.42628342,0.92750317,0.30310556,0.42631943,0.92745262,0.30313018
0.54374999,0.42623222,0.92763311,0.30304998,0.42631943,0.92745262,0.30313018
0.54624999,0.42621896,0.92767656,0.3030335,0.42631943,0.92745262,0.30313018
0.54874998,0.42624754,0.9276107,0.3030622,0.42631943,0.92745262,0.30313018
0.55124998,0.4263241,0.92742544,0.3031418,0.42631943,0.92745262,0.30313018
0.55374998,0.42635596,0.92731768,0.30319297,0.42631943,0.92745262,0.30313018
0.55624998,0.42636234,0.92729884,0.30319747,0.42631943,0.92745262,0.30313018
0.55874997,0.42631271,0.92741758,0.30314666,0.42631943,0.92745262,0.30313018
0.56124997,0.42626852,0.92754811,0.30308613,0.42631943,0.92745262,0.30313018
0.56374997,0.42625794,0.92757279,0.30307841,0.42631943,0.92745262,0.30313018
0.56624997,0.42631084,0.92744488,0.30313376,0.42631943,0.92745262,0.30313018
0.56874996,0.42637587,0.92726988,0.30320159,0.42631943,0.92745262,0.30313018
0.57124996,0.42637569,0.92723507,0.30322644,0.42631943,0.92745262,0.30313018
0.57374996,0.4263421,0.9272967,0.30319592,0.42631943,0.92745262,0.30313018
0.57625002,0.42626613,0.92746568,0.30313388,0.42631943,0.92745262,0.30313018
0.57875001,0.42626202,0.92750216,0.30310169,0.42631943,0.92745262,0.30313018
0.58125001,0.42631337,0.92741954,0.30313918,0.42631943,0.92745262,0.30313018
0.58375001,0.42640543,0.9272356,0.30321857,0.42631943,0.92745262,0.30313018
0.58625001,0.42643636,0.92717224,0.30324844,0.42631943,0.92745262,0.30313018
0.58875,0.42640567,0.92724234,0.30322072,0.42631943,0.92745262,0.30313018
0.59125,0.42631379,0.92744094,0.30313942,0.42631943,0.92745262,0.30313018
0.59375,0.42627233,0.92752254,0.30310711,0.42631943,0.92745262,0.30313018
0.59625,0.42628777,0.92748249,0.30312356,0.42631943,0.92745262,0.30313018
0.59875,0.42636615,0.9273048,0.30319604,0.42631943,0.92745262,0.30313018
0.60124999,0.42639399,0.92721575,0.30323428,0.42631943,0.92745262,0.30313018
0.60374999,0.42635804,0.92725003,0.30321258,0.42631943,0.92745262,0.30313018
0.60624999,0.426254,0.92742985,0.30312964,0.42631943,0.92745262,0.30313018
0.60874999,0.42618421,0.92754793,0.30307612,0.42631943,0.92745262,0.30313018
0.61124998,0.42617837,0.92756015,0.30307016,0.42631943,0.92745262,0.30313018
0.61374998,0.42623886,0.92743438,0.30312648,0.42631943,0.92745262,0.30313018
0.61624998,0.42632172,0.92729276,0.30319285,0.42631943,0.92745262,0.30313018
0.61874998,0.42636716,0.92726547,0.3032077,0.42631943,0.92745262,0.30313018
0.62124997,0.42633969,0.9274016,0.30316272,0.42631943,0.92745262,0.30313018
0.62374997,0.42626846,0.92759442,0.30308828,0.42631943,0.92745262,0.30313018
0.62624997,0.42623743,0.92765522,0.30305916,0.42631943,0.92745262,0.30313018
0.62874997,0.42623457,0.92760658,0.30308142,0.42631943,0.92745262,0.30313018
0.63124996,0.42627546,0.92741758,0.30316064,0.42631943,0.92745262,0.30313018
0.63374996,0.42629278,0.92730129,0.30320317,0.42631943,0.92745262,0.30313018
0.63624996,0.42627776,0.92728108,0.3031978,0.42631943,0.92745262,0.30313018
0.63874996,0.42619151,0.92743319,0.3031207,0.42631943,0.92745262,0.30313018
0.64125001,0.4261193,0.92756194,0.30304471,0.42631943,0.92745262,0.30313018
0.64375001,0.42607921,0.92761552,0.30303535,0.42631943,0.92745262,0.30313018
0.64625001,0.42611536,0.92750758,0.30308443,0.42631943,0.92745262,0.30313018
0.64875001,0.42618224,0.92732966,0.30316779,0.42631943,0.92745262,0.30313018
0.65125,0.42619959,0.9272601,0.303213,0.42631943,0.92745262,0.30313018
0.65375,0.42617542,0.92731422,0.30319571,0.42631943,0.92745262,0.30313018
0.65625,0.42609912,0.92751986,0.30312178,0.42631943,0.92745262,0.30313018
0.65875,0.42607674,0.92765421,0.30306581,0.42631943,0.92745262,0.30313018
0.66125,0.42611596,0.92766958,0.30307648,0.42631943,0.92745262,0.30313018
0.66374999,0.42621693,0.92750758,0.30314001,0.42631943,0.92745262,0.30313018
0.66624999,0.42627293,0.92733842,0.30321974,0.42631943,0.92745262,0.30313018
0.66874999,0.42620984,0.92728722,0.30323097,0.42631943,0.92745262,0.30313018
0.67124999,0.42579362,0.92739707,0.30316988,0.42631943,0.92745262,0.30313018
0.67374998,0.42416751,0.92752385,0.30308041,0.42631943,0.92745262,0.30313018
0.67624998,0.41870683,0.9275893,0.30303082,0.42631943,0.92745262,0.30313018
0.67874998,0.40723869,0.92751127,0.30305403,0.42631943,0.92745262,0.30313018
0.68124998,0.38864776,0.92735839,0.30312836,0.42631943,0.92745262,0.30313018
0.68374997,0.36316329,0.92724878,0.3031894,0.42631943,0.92745262,0.30313018
0.68624997,0.3329078,0.92724967,0.30320233,0.26557371,0.92745262,0.30313018
0.68874997,0.3019869,0.92737848,0.30317399,0.26557371,0.92745262,0.30313018
0.69124997,0.27628952,0.92748117,0.30310014,0.26557371,0.92745262,0.30313018
0.69374996,0.26380152,0.92754692,0.30304781,0.26557371,0.92745262,0.30313018
0.69624996,0.2627539,0.92771173,0.30307573,0.26557371,0.92745262,0.30313018
0.69874996,0.26275751,0.92764652,0.30310455,0.26557371,0.92745262,0.30313018
0.70124996,0.26285896,0.92751968,0.30316338,0.26557371,0.92745262,0.30313018
0.70374995,0.26325467,0.92736447,0.30319652,0.26557371,0.92745262,0.30313018
0.70625001,0.26399171,0.92727435,0.30320698,0.26557371,0.92745262,0.30313018
0.70875001,0.26482642,0.92730606,0.30318937,0.26557371,0.92745262,0.30313018
0.71125001,0.26546013,0.92736894,0.30312333,0.26557371,0.92745262,0.30313018
0.71375,0.26562905,0.92749035,0.30308157,0.26557371,0.92745262,0.30313018
0.71625,0.26562837,0.92761958,0.30305916,0.26557371,0.92745262,0.30313018
0.71875,0.2656211,0.92761576,0.30306476,0.26557371,0.92745262,0.30313018
0.72125,0.26562548,0.92753243,0.3030861,0.26557371,0.92745262,0.30313018
0.72375,0.26563963,0.92738038,0.30312702,0.26557371,0.92745262,0.30313018
0.72624999,0.26566413,0.92725289,0.30316451,0.26557371,0.92745262,0.30313018
0.72874999,0.265683,0.92721486,0.30318034,0.26557371,0.92745262,0.30313018
0.73124999,0.2657007,0.9272697,0.3031604,0.26557371,0.92745262,0.30313018
0.73374999,0.26570025,0.92743093,0.30312726,0.26557371,0.92745262,0.30313018
0.73624998,0.26569963,0.92760575,0.3030946,0.26557371,0.92745262,0.30313018
