x,rho,u,p,rho_exact,u_exact,p_exact
0.32624999,0.79804087,0.26100197,0.72917974,0.79729394,0.26205491,0.72822544
0.32874998,0.79078084,0.27132875,0.71990979,0.7899765,0.27247157,0.7188857
0.33124998,0.78356999,0.28166094,0.71073657,0.7827129,0.28288822,0.70964882
0.33374998,0.77640831,0.29199821,0.70165926,0.77550281,0.29330488,0.70051385
0.33625001,0.76929635,0.3023397,0.6926772,0.76834588,0.30372166,0.69147976
0.33875,0.76223373,0.31268528,0.68379062,0.76124197,0.31413832,0.68254582
0.34125,0.75522083,0.32303527,0.67499864,0.7541907,0.32455497,0.673711
0.34375,0.74825704,0.33338901,0.66630036,0.74719177,0.33497163,0.66497438
0.34625,0.74134183,0.34374583,0.65769571,0.74024491,0.34538829,0.65633505
0.34875,0.73447597,0.3541052,0.64918429,0.73334981,0.35580494,0.64779211
0.35124999,0.72765958,0.36446738,0.64076537,0.72650619,0.3662216,0.63934466
0.35374999,0.72089297,0.37483203,0.63243836,0.71971375,0.37663826,0.63099181
0.35624999,0.71417522,0.38519892,0.62420261,0.71297222,0.38705491,0.62273267
0.35874999,0.70750606,0.39556807,0.6160571,0.70628129,0.39747157,0.61456636
0.36124998,0.70088565,0.40593916,0.60800117,0.6996407,0.40788823,0.60649202
0.36374998,0.69431388,0.41631171,0.60003483,0.69305015,0.41830488,0.59850878
0.36624998,0.6877898,0.42668572,0.59215659,0.68650935,0.42872154,0.59061578
0.36875001,0.68131375,0.43706146,0.5843659,0.68001796,0.43913832,0.58281207
0.37125,0.67488587,0.44743916,0.57666212,0.67357584,0.44955498,0.57509701
0.37375,0.66850603,0.45781794,0.56904471,0.66718264,0.45997164,0.56746964
0.37625,0.66217327,0.46819773,0.56151301,0.66083808,0.47038829,0.55992916
0.37875,0.65588874,0.47857818,0.55406636,0.65454187,0.48080495,0.55247472
0.38124999,0.64965177,0.48895934,0.54670417,0.64829375,0.49122161,0.5451055
0.38374999,0.64346242,0.4993411,0.53942543,0.64209343,0.50163826,0.5378207
0.38624999,0.6373198,0.50972319,0.53222966,0.63594064,0.51205492,0.53061951
0.38874999,0.63122368,0.52010632,0.52511579,0.62983511,0.52247158,0.52350112
0.39124998,0.62517411,0.5304895,0.51808351,0.62377657,0.53288823,0.51646474
0.39374998,0.61917061,0.54087293,0.51113164,0.61776474,0.54330489,0.50950959
0.39624998,0.61321342,0.55125642,0.50425994,0.61179935,0.55372155,0.50263487
0.39874998,0.60730171,0.56164032,0.49746725,0.60588013,0.5641382,0.49583981
0.40125,0.60143602,0.57202405,0.49075353,0.60000675,0.57455498,0.48912357
0.40375,0.59561574,0.58240795,0.48411772,0.59417907,0.58497164,0.48248553
0.40625,0.58984095,0.59279096,0.47755921,0.58839677,0.5953883,0.47592486
0.40875,0.58411139,0.60317314,0.47107747,0.58265957,0.60580495,0.4694408
0.41125,0.57842696,0.61355507,0.46467128,0.5769672,0.61622161,0.46303261
0.41374999,0.57278711,0.62393647,0.45834047,0.57131942,0.62663827,0.45669955
0.41624999,0.5671916,0.63431728,0.45208386,0.56571595,0.63705492,0.45044088
0.41874999,0.56164014,0.64469606,0.44590175,0.56015654,0.64747158,0.44425587
0.42124999,0.55613315,0.65507352,0.43979323,0.55464091,0.65788824,0.43814379
0.42374998,0.55067033,0.66545027,0.43375719,0.54916882,0.66830489,0.43210394
0.42624998,0.54525197,0.6758247,0.42779368,0.54374001,0.67872155,0.42613559
0.42874998,0.53987765,0.68619692,0.42190152,0.53835422,0.68913821,0.42023804
0.43124998,0.53454721,0.69656622,0.41608065,0.53301118,0.69955486,0.41441059
0.43375,0.5292595,0.70693326,0.41033012,0.52771059,0.70997165,0.40865248
0.43625,0.52401525,0.71729749,0.40464938,0.52245232,0.7203883,0.40296315
0.43875,0.51881522,0.7276566,0.39903876,0.51723605,0.73080496,0.39734184
0.44125,0.51365924,0.73801094,0.39349768,0.51206152,0.74122162,0.39178789
0.44374999,0.50854683,0.74835992,0.38802558,0.5069285,0.75163827,0.3863006
